N_per_condition,N_tot,N_countries,H1a,H1b,H2a,H2b,H3a,H3b,smaller_fraction
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,0,1,1,0.5
30,4560,38,1,1,1,0,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,0,1,0,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,0,1,1,0.5
30,4560,38,1,1,1,0,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4560,38,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,0,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,0,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,0,1,0,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,0,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,0,1,0,0.5
30,4800,40,1,1,1,0,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,0,1,1,0.5
30,4800,40,1,1,1,0,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,0,1,0,0.5
30,4800,40,1,1,1,1,1,0,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,0,0.5
30,4800,40,1,1,1,0,1,0,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,1,0.5
30,4800,40,1,1,1,1,1,0,0.5
